Sr No,Gateway,Scheme Name,Fund Name,ISIN,Plan Type,Option,IDCW Option,Active,Thresholds
93,cybrillapoa,ADITYA BIRLA SUN LIFE FOCUSED FUND -GROWTH OPTION,ADITYA BIRLA SUN LIFE MUTUAL FUND,INF209K01462,regular,growth,,true,"[{""type"":""lumpsum"",""amount_min"":1000,""additional_amount_min"":1000,""amount_max"":999999999,""additional_amount_max"":999999999,""amount_multiples"":1,""additional_amount_multiples"":1},{""type"":""withdrawal"",""amount_min"":1,""amount_max"":999999999,""amount_multiples"":1,""units_min"":0.001,""units_max"":999999999,""units_multiples"":0.001},{""type"":""sip"",""frequency"":""monthly"",""amount_min"":100,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":6,""dates"":[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]},{""type"":""sip"",""frequency"":""calendar_day_daily"",""amount_min"":100,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":60,""dates"":[]},{""type"":""sip"",""frequency"":""daily"",""amount_min"":100,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":60,""dates"":[]}]"
94,cybrillapoa,ADITYA BIRLA SUN LIFE FOCUSED FUND -REGULAR - IDCW,ADITYA BIRLA SUN LIFE MUTUAL FUND,INF209K01454,regular,idcw,payout,true,"[{""type"":""lumpsum"",""amount_min"":1000,""additional_amount_min"":1000,""amount_max"":999999999,""additional_amount_max"":999999999,""amount_multiples"":1,""additional_amount_multiples"":1},{""type"":""withdrawal"",""amount_min"":1,""amount_max"":999999999,""amount_multiples"":1,""units_min"":0.001,""units_max"":999999999,""units_multiples"":0.001},{""type"":""sip"",""frequency"":""monthly"",""amount_min"":100,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":6,""dates"":[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]},{""type"":""sip"",""frequency"":""calendar_day_daily"",""amount_min"":100,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":60,""dates"":[]},{""type"":""sip"",""frequency"":""daily"",""amount_min"":100,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":60,""dates"":[]}]"
95,cybrillapoa,ADITYA BIRLA SUN LIFE GLOBAL EMERGING OPPORTUNITIES FUND - REGULAR - IDCW,ADITYA BIRLA SUN LIFE MUTUAL FUND,INF084M01AV6,regular,idcw,reinvestment,true,"[{""type"":""withdrawal"",""amount_min"":1,""amount_max"":999999999,""amount_multiples"":1,""units_min"":0.001,""units_max"":999999999,""units_multiples"":0.001}]"
96,cybrillapoa,ADITYA BIRLA SUN LIFE GLOBAL EMERGING OPPORTUNITIES FUND - REGULAR PLAN - GROWTH OPTION,ADITYA BIRLA SUN LIFE MUTUAL FUND,INF084M01AT0,regular,growth,,true,"[{""type"":""withdrawal"",""amount_min"":1,""amount_max"":999999999,""amount_multiples"":1,""units_min"":0.001,""units_max"":999999999,""units_multiples"":0.001}]"
97,cybrillapoa,ADITYA BIRLA SUN LIFE GLOBAL EXCELLENCE EQUITY FUND OF FUND- RETAIL PLAN - REGULAR PLAN - GROWTH OPTION,ADITYA BIRLA SUN LIFE MUTUAL FUND,INF084M01AZ7,regular,growth,,true,"[{""type"":""withdrawal"",""amount_min"":1,""amount_max"":999999999,""amount_multiples"":1,""units_min"":0.001,""units_max"":999999999,""units_multiples"":0.001}]"
98,cybrillapoa,ADITYA BIRLA SUN LIFE GOLD FUND-GROWTH,ADITYA BIRLA SUN LIFE MUTUAL FUND,INF209K01PF4,regular,growth,,true,"[{""type"":""lumpsum"",""amount_min"":100,""additional_amount_min"":100,""amount_max"":999999999,""additional_amount_max"":999999999,""amount_multiples"":1,""additional_amount_multiples"":1},{""type"":""withdrawal"",""amount_min"":1,""amount_max"":999999999,""amount_multiples"":1,""units_min"":0.001,""units_max"":999999999,""units_multiples"":0.001},{""type"":""sip"",""frequency"":""monthly"",""amount_min"":100,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":6,""dates"":[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]},{""type"":""sip"",""frequency"":""calendar_day_daily"",""amount_min"":100,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":60,""dates"":[]},{""type"":""sip"",""frequency"":""daily"",""amount_min"":100,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":60,""dates"":[]}]"
99,cybrillapoa,ADITYA BIRLA SUN LIFE GOLD FUND-REGULAR - IDCW,ADITYA BIRLA SUN LIFE MUTUAL FUND,INF209K01PG2,regular,idcw,payout,true,"[{""type"":""lumpsum"",""amount_min"":100,""additional_amount_min"":100,""amount_max"":999999999,""additional_amount_max"":999999999,""amount_multiples"":1,""additional_amount_multiples"":1},{""type"":""withdrawal"",""amount_min"":1,""amount_max"":999999999,""amount_multiples"":1,""units_min"":0.001,""units_max"":999999999,""units_multiples"":0.001},{""type"":""sip"",""frequency"":""monthly"",""amount_min"":100,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":6,""dates"":[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]},{""type"":""sip"",""frequency"":""calendar_day_daily"",""amount_min"":100,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":60,""dates"":[]},{""type"":""sip"",""frequency"":""daily"",""amount_min"":100,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":60,""dates"":[]}]"
100,cybrillapoa,ADITYA BIRLA SUN LIFE GOVENMENT SECURITIES FUND -REGULAR - QUARTERLY IDCW,ADITYA BIRLA SUN LIFE MUTUAL FUND,INF209K01AF6,regular,idcw_quarterly,payout,true,"[{""type"":""lumpsum"",""amount_min"":1000,""additional_amount_min"":1000,""amount_max"":999999999,""additional_amount_max"":999999999,""amount_multiples"":1,""additional_amount_multiples"":1},{""type"":""withdrawal"",""amount_min"":1,""amount_max"":999999999,""amount_multiples"":1,""units_min"":0.001,""units_max"":999999999,""units_multiples"":0.001},{""type"":""sip"",""frequency"":""monthly"",""amount_min"":1000,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":6,""dates"":[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]}]"
101,cybrillapoa,ADITYA BIRLA SUN LIFE GOVERNMENT SECURITIES FUND  - GROWTH - REGULAR PLAN,ADITYA BIRLA SUN LIFE MUTUAL FUND,INF209K01AC3,regular,growth,,true,"[{""type"":""lumpsum"",""amount_min"":1000,""additional_amount_min"":1000,""amount_max"":999999999,""additional_amount_max"":999999999,""amount_multiples"":1,""additional_amount_multiples"":1},{""type"":""withdrawal"",""amount_min"":1,""amount_max"":999999999,""amount_multiples"":1,""units_min"":0.001,""units_max"":999999999,""units_multiples"":0.001},{""type"":""sip"",""frequency"":""monthly"",""amount_min"":1000,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":6,""dates"":[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]}]"
102,cybrillapoa,ADITYA BIRLA SUN LIFE INCOME FUND - GROWTH - REGULAR PLAN,ADITYA BIRLA SUN LIFE MUTUAL FUND,INF209K01579,regular,growth,,true,"[{""type"":""lumpsum"",""amount_min"":5000,""additional_amount_min"":1000,""amount_max"":999999999,""additional_amount_max"":999999999,""amount_multiples"":1,""additional_amount_multiples"":1},{""type"":""withdrawal"",""amount_min"":1,""amount_max"":999999999,""amount_multiples"":1,""units_min"":0.001,""units_max"":999999999,""units_multiples"":0.001},{""type"":""sip"",""frequency"":""monthly"",""amount_min"":1000,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":6,""dates"":[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]}]"
103,cybrillapoa,ADITYA BIRLA SUN LIFE INCOME FUND - REGULAR - IDCW,ADITYA BIRLA SUN LIFE MUTUAL FUND,INF209KA1WJ6,regular,idcw,payout,true,"[{""type"":""lumpsum"",""amount_min"":5000,""additional_amount_min"":1000,""amount_max"":999999999,""additional_amount_max"":999999999,""amount_multiples"":1,""additional_amount_multiples"":1},{""type"":""withdrawal"",""amount_min"":1,""amount_max"":999999999,""amount_multiples"":1,""units_min"":0.001,""units_max"":999999999,""units_multiples"":0.001},{""type"":""sip"",""frequency"":""monthly"",""amount_min"":1000,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":6,""dates"":[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]}]"
104,cybrillapoa,ADITYA BIRLA SUN LIFE INCOME FUND - REGULAR - QUARTERLY IDCW,ADITYA BIRLA SUN LIFE MUTUAL FUND,INF209K01587,regular,idcw_quarterly,payout,true,"[{""type"":""lumpsum"",""amount_min"":5000,""additional_amount_min"":1000,""amount_max"":999999999,""additional_amount_max"":999999999,""amount_multiples"":1,""additional_amount_multiples"":1},{""type"":""withdrawal"",""amount_min"":1,""amount_max"":999999999,""amount_multiples"":1,""units_min"":0.001,""units_max"":999999999,""units_multiples"":0.001},{""type"":""sip"",""frequency"":""monthly"",""amount_min"":1000,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":6,""dates"":[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]}]"
105,cybrillapoa,ADITYA BIRLA SUN LIFE INCOME PLUS ARBITRAGE ACTIVE FOF- REGULAR - IDCW,ADITYA BIRLA SUN LIFE MUTUAL FUND,INF084M01AJ1,regular,idcw,reinvestment,true,"[{""type"":""lumpsum"",""amount_min"":100,""additional_amount_min"":100,""amount_max"":999999999,""additional_amount_max"":999999999,""amount_multiples"":1,""additional_amount_multiples"":1},{""type"":""withdrawal"",""amount_min"":1,""amount_max"":999999999,""amount_multiples"":1,""units_min"":0.001,""units_max"":999999999,""units_multiples"":0.001},{""type"":""sip"",""frequency"":""monthly"",""amount_min"":1000,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":6,""dates"":[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]}]"
106,cybrillapoa,ADITYA BIRLA SUN LIFE INCOME PLUS ARBITRAGE ACTIVE FOF- REGULAR PLAN - GROWTH OPTION,ADITYA BIRLA SUN LIFE MUTUAL FUND,INF084M01AH5,regular,growth,,true,"[{""type"":""lumpsum"",""amount_min"":100,""additional_amount_min"":100,""amount_max"":999999999,""additional_amount_max"":999999999,""amount_multiples"":1,""additional_amount_multiples"":1},{""type"":""withdrawal"",""amount_min"":1,""amount_max"":999999999,""amount_multiples"":1,""units_min"":0.001,""units_max"":999999999,""units_multiples"":0.001},{""type"":""sip"",""frequency"":""monthly"",""amount_min"":1000,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":6,""dates"":[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]}]"
107,cybrillapoa,ADITYA BIRLA SUN LIFE INFRASTRUCTURE FUND -  REGULAR - IDCW,ADITYA BIRLA SUN LIFE MUTUAL FUND,INF209K01470,regular,idcw,payout,true,"[{""type"":""lumpsum"",""amount_min"":1000,""additional_amount_min"":1000,""amount_max"":999999999,""additional_amount_max"":999999999,""amount_multiples"":1,""additional_amount_multiples"":1},{""type"":""withdrawal"",""amount_min"":1,""amount_max"":999999999,""amount_multiples"":1,""units_min"":0.001,""units_max"":999999999,""units_multiples"":0.001},{""type"":""sip"",""frequency"":""monthly"",""amount_min"":100,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":6,""dates"":[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]},{""type"":""sip"",""frequency"":""daily"",""amount_min"":100,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":60,""dates"":[]},{""type"":""sip"",""frequency"":""calendar_day_daily"",""amount_min"":100,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":60,""dates"":[]}]"
108,cybrillapoa,ADITYA BIRLA SUN LIFE INFRASTRUCTURE FUND-GROWTH,ADITYA BIRLA SUN LIFE MUTUAL FUND,INF209K01504,regular,growth,,true,"[{""type"":""lumpsum"",""amount_min"":1000,""additional_amount_min"":1000,""amount_max"":999999999,""additional_amount_max"":999999999,""amount_multiples"":1,""additional_amount_multiples"":1},{""type"":""withdrawal"",""amount_min"":1,""amount_max"":999999999,""amount_multiples"":1,""units_min"":0.001,""units_max"":999999999,""units_multiples"":0.001},{""type"":""sip"",""frequency"":""monthly"",""amount_min"":100,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":6,""dates"":[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]},{""type"":""sip"",""frequency"":""daily"",""amount_min"":100,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":60,""dates"":[]},{""type"":""sip"",""frequency"":""calendar_day_daily"",""amount_min"":100,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":60,""dates"":[]}]"
109,cybrillapoa,ADITYA BIRLA SUN LIFE INTERNATIONAL EQUITY FUND - GROWTH - REGULAR PLAN,ADITYA BIRLA SUN LIFE MUTUAL FUND,INF209K01520,regular,growth,,true,"[{""type"":""withdrawal"",""amount_min"":1,""amount_max"":999999999,""amount_multiples"":1,""units_min"":0.001,""units_max"":999999999,""units_multiples"":0.001}]"
110,cybrillapoa,ADITYA BIRLA SUN LIFE INTERNATIONAL EQUITY FUND - REGULAR - IDCW,ADITYA BIRLA SUN LIFE MUTUAL FUND,INF209K01512,regular,idcw,payout,true,"[{""type"":""withdrawal"",""amount_min"":1,""amount_max"":999999999,""amount_multiples"":1,""units_min"":0.001,""units_max"":999999999,""units_multiples"":0.001}]"
111,cybrillapoa,ADITYA BIRLA SUN LIFE LARGE & MID CAP FUND - REGULAR GROWTH,ADITYA BIRLA SUN LIFE MUTUAL FUND,INF209K01165,regular,growth,,true,"[{""type"":""lumpsum"",""amount_min"":1000,""additional_amount_min"":1000,""amount_max"":999999999,""additional_amount_max"":999999999,""amount_multiples"":1,""additional_amount_multiples"":1},{""type"":""withdrawal"",""amount_min"":1,""amount_max"":999999999,""amount_multiples"":1,""units_min"":0.001,""units_max"":999999999,""units_multiples"":0.001},{""type"":""sip"",""frequency"":""monthly"",""amount_min"":100,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":6,""dates"":[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]},{""type"":""sip"",""frequency"":""daily"",""amount_min"":100,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":60,""dates"":[]},{""type"":""sip"",""frequency"":""calendar_day_daily"",""amount_min"":100,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":60,""dates"":[]}]"
112,cybrillapoa,ADITYA BIRLA SUN LIFE LARGE & MID CAP FUND -REGULAR - IDCW,ADITYA BIRLA SUN LIFE MUTUAL FUND,INF209K01157,regular,idcw,payout,true,"[{""type"":""lumpsum"",""amount_min"":1000,""additional_amount_min"":1000,""amount_max"":999999999,""additional_amount_max"":999999999,""amount_multiples"":1,""additional_amount_multiples"":1},{""type"":""withdrawal"",""amount_min"":1,""amount_max"":999999999,""amount_multiples"":1,""units_min"":0.001,""units_max"":999999999,""units_multiples"":0.001},{""type"":""sip"",""frequency"":""monthly"",""amount_min"":100,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":6,""dates"":[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]},{""type"":""sip"",""frequency"":""daily"",""amount_min"":100,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":60,""dates"":[]},{""type"":""sip"",""frequency"":""calendar_day_daily"",""amount_min"":100,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":60,""dates"":[]}]"
113,cybrillapoa,ADITYA BIRLA SUN LIFE LARGE CAP FUND-GROWTH,ADITYA BIRLA SUN LIFE MUTUAL FUND,INF209K01BR9,regular,growth,,true,"[{""type"":""lumpsum"",""amount_min"":100,""additional_amount_min"":100,""amount_max"":999999999,""additional_amount_max"":999999999,""amount_multiples"":1,""additional_amount_multiples"":1},{""type"":""withdrawal"",""amount_min"":1,""amount_max"":999999999,""amount_multiples"":1,""units_min"":0.001,""units_max"":999999999,""units_multiples"":0.001},{""type"":""sip"",""frequency"":""monthly"",""amount_min"":100,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":6,""dates"":[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]},{""type"":""sip"",""frequency"":""calendar_day_daily"",""amount_min"":100,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":60,""dates"":[]},{""type"":""sip"",""frequency"":""daily"",""amount_min"":100,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":60,""dates"":[]}]"
114,cybrillapoa,ADITYA BIRLA SUN LIFE LARGE CAP FUND-REGULAR - IDCW,ADITYA BIRLA SUN LIFE MUTUAL FUND,INF209K01BO6,regular,idcw,payout,true,"[{""type"":""lumpsum"",""amount_min"":100,""additional_amount_min"":100,""amount_max"":999999999,""additional_amount_max"":999999999,""amount_multiples"":1,""additional_amount_multiples"":1},{""type"":""withdrawal"",""amount_min"":1,""amount_max"":999999999,""amount_multiples"":1,""units_min"":0.001,""units_max"":999999999,""units_multiples"":0.001},{""type"":""sip"",""frequency"":""monthly"",""amount_min"":100,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":6,""dates"":[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]},{""type"":""sip"",""frequency"":""calendar_day_daily"",""amount_min"":100,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":60,""dates"":[]},{""type"":""sip"",""frequency"":""daily"",""amount_min"":100,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":60,""dates"":[]}]"
115,cybrillapoa,ADITYA BIRLA SUN LIFE LIQUID FUND - GROWTH,ADITYA BIRLA SUN LIFE MUTUAL FUND,INF209K01RU9,regular,growth,,true,"[{""type"":""lumpsum"",""amount_min"":100,""additional_amount_min"":100,""amount_max"":999999999,""additional_amount_max"":999999999,""amount_multiples"":1,""additional_amount_multiples"":1},{""type"":""withdrawal"",""amount_min"":1,""amount_max"":999999999,""amount_multiples"":1,""units_min"":0.001,""units_max"":999999999,""units_multiples"":0.001},{""type"":""sip"",""frequency"":""monthly"",""amount_min"":500,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":6,""dates"":[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]},{""type"":""sip"",""frequency"":""daily"",""amount_min"":40,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":10,""dates"":[]},{""type"":""sip"",""frequency"":""calendar_day_daily"",""amount_min"":40,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":10,""dates"":[]}]"
116,cybrillapoa,ADITYA BIRLA SUN LIFE LIQUID FUND -DAILY IDCW,ADITYA BIRLA SUN LIFE MUTUAL FUND,INF209K01SQ5,regular,idcw_daily,reinvestment,true,"[{""type"":""lumpsum"",""amount_min"":500,""additional_amount_min"":500,""amount_max"":999999999,""additional_amount_max"":999999999,""amount_multiples"":1,""additional_amount_multiples"":1},{""type"":""withdrawal"",""amount_min"":1,""amount_max"":999999999,""amount_multiples"":1,""units_min"":0.001,""units_max"":999999999,""units_multiples"":0.001}]"
117,cybrillapoa,ADITYA BIRLA SUN LIFE LIQUID FUND -INSTITUTIONAL - WEEKLY  IDCW,ADITYA BIRLA SUN LIFE MUTUAL FUND,INF209KA1LK7,regular,idcw_weekly,payout,true,"[{""type"":""lumpsum"",""amount_min"":500,""additional_amount_min"":500,""amount_max"":999999999,""additional_amount_max"":999999999,""amount_multiples"":1,""additional_amount_multiples"":1},{""type"":""withdrawal"",""amount_min"":1,""amount_max"":999999999,""amount_multiples"":1,""units_min"":0.001,""units_max"":999999999,""units_multiples"":0.001}]"
118,cybrillapoa,ADITYA BIRLA SUN LIFE LIQUID FUND -REGULAR - IDCW,ADITYA BIRLA SUN LIFE MUTUAL FUND,INF209KA1LI1,regular,idcw,payout,true,"[{""type"":""lumpsum"",""amount_min"":500,""additional_amount_min"":500,""amount_max"":999999999,""additional_amount_max"":999999999,""amount_multiples"":1,""additional_amount_multiples"":1},{""type"":""withdrawal"",""amount_min"":1,""amount_max"":999999999,""amount_multiples"":1,""units_min"":0.001,""units_max"":999999999,""units_multiples"":0.001},{""type"":""sip"",""frequency"":""daily"",""amount_min"":100,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":60,""dates"":[]},{""type"":""sip"",""frequency"":""calendar_day_daily"",""amount_min"":100,""amount_max"":999999999,""amount_multiples"":1,""installments_min"":60,""dates"":[]}]"
